2024-02-19 17:49:49,171 - Fetched: 588
2024-02-19 17:49:49,178 - Fetched: 509
2024-02-19 17:49:49,186 - Fetched: 859
2024-02-19 17:49:49,187 - Fetched: 557
2024-02-19 17:49:49,187 - Fetched: 881
2024-02-19 17:49:49,207 - Fetched: 871
2024-02-19 17:49:49,301 - Fetched: 873
2024-02-19 17:49:49,400 - Fetched: 865
2024-02-19 17:49:49,555 - Fetched: 810
2024-02-19 17:49:49,588 - Fetched: 749
2024-02-19 17:49:49,726 - Fetched: 223
2024-02-19 17:49:49,909 - Fetched: 734
2024-02-19 17:49:49,921 - Fetched: 746
2024-02-19 17:49:49,930 - Fetched: 572
2024-02-19 17:49:49,954 - Fetched: 818
2024-02-19 17:49:49,980 - Fetched: 680
2024-02-19 17:49:50,120 - Fetched: 779
2024-02-19 17:49:50,368 - Fetched: 520
2024-02-19 17:49:50,574 - Fetched: 662
2024-02-19 17:49:50,771 - Fetched: 462
2024-02-19 17:49:50,771 - Fetched: 658
2024-02-19 17:49:50,937 - Fetched: 821
2024-02-19 17:49:50,959 - Fetched: 258
2024-02-19 17:49:51,028 - Fetched: 643
2024-02-19 17:49:51,028 - Fetched: 533
2024-02-19 17:49:51,044 - Fetched: 692
2024-02-19 17:49:51,230 - Fetched: 879
2024-02-19 17:49:51,290 - Fetched: 630
2024-02-19 17:49:51,408 - Fetched: 716
2024-02-19 17:49:51,610 - Fetched: 782
2024-02-19 17:49:51,745 - Fetched: 726
2024-02-19 17:49:51,811 - Fetched: 666
2024-02-19 17:49:51,931 - Fetched: 887
2024-02-19 17:49:51,944 - Fetched: 736
2024-02-19 17:49:52,997 - Fetched: 783
2024-02-19 17:49:53,000 - Fetched: 705
2024-02-19 17:49:53,001 - Fetched: 835
2024-02-19 17:49:53,006 - Fetched: 853
2024-02-19 17:49:53,006 - Fetched: 589
2024-02-19 17:49:53,051 - Fetched: 858
2024-02-19 17:49:53,183 - Fetched: 723
2024-02-19 17:49:53,390 - Fetched: 829
2024-02-19 17:49:53,496 - Fetched: 724
2024-02-19 17:49:53,669 - Fetched: 669
2024-02-19 17:49:54,013 - Fetched: 752
2024-02-19 17:49:54,145 - Fetched: 709
2024-02-19 17:49:54,261 - Fetched: 816
2024-02-19 17:49:54,272 - Fetched: 806
2024-02-19 17:49:54,274 - Fetched: 757
2024-02-19 17:49:54,915 - Fetched: 450
2024-02-19 17:49:55,003 - Fetched: 849
2024-02-19 17:49:55,375 - Fetched: 852
2024-02-19 17:49:55,403 - Fetched: 1293
2024-02-19 17:49:55,572 - Fetched: 685
2024-02-19 17:49:56,029 - Fetched: 671
2024-02-19 17:49:56,075 - Fetched: 1248
2024-02-19 17:49:56,264 - Fetched: 511
2024-02-19 17:49:56,494 - Fetched: 1386
2024-02-19 17:49:56,678 - Fetched: 1395
2024-02-19 17:49:56,680 - Fetched: 839
2024-02-19 17:49:56,707 - Fetched: 815
2024-02-19 17:49:56,771 - Fetched: 827
2024-02-19 17:49:56,882 - Fetched: 1403
2024-02-19 17:49:57,984 - Fetched: 652
2024-02-19 17:49:57,984 - Fetched: 717
2024-02-19 17:49:57,994 - Fetched: 845
2024-02-19 17:49:57,997 - Fetched: 760
2024-02-19 17:49:58,000 - Fetched: 604
2024-02-19 17:49:58,000 - Fetched: 1253
2024-02-19 17:49:58,000 - Fetched: 744
2024-02-19 17:49:58,003 - Fetched: 1380
2024-02-19 17:49:58,018 - Fetched: 1344
2024-02-19 17:49:58,024 - Fetched: 1262
2024-02-19 17:49:58,027 - Fetched: 1306
2024-02-19 17:49:58,032 - Fetched: 1411
2024-02-19 17:49:58,118 - Fetched: 1339
2024-02-19 17:49:58,126 - Fetched: 622
2024-02-19 17:49:58,129 - Fetched: 608
2024-02-19 17:49:58,129 - Fetched: 1258
2024-02-19 17:49:58,206 - Fetched: 1438
2024-02-19 17:49:58,388 - Fetched: 1408
2024-02-19 17:49:58,479 - Fetched: 687
2024-02-19 17:49:58,513 - Fetched: 1324
2024-02-19 17:49:58,532 - Fetched: 1451
2024-02-19 17:49:58,542 - Fetched: 1448
2024-02-19 17:49:58,645 - Fetched: 1437
2024-02-19 17:49:58,934 - Fetched: 1419
2024-02-19 17:49:58,959 - Fetched: 1478
2024-02-19 17:49:58,987 - Fetched: 1492
2024-02-19 17:49:59,089 - Fetched: 1465
2024-02-19 17:49:59,220 - Fetched: 1396
2024-02-19 17:49:59,502 - Fetched: 1508
2024-02-19 17:49:59,573 - Fetched: 1430
2024-02-19 17:49:59,820 - Fetched: 1502
2024-02-19 17:49:59,861 - Fetched: 1518
2024-02-19 17:50:00,025 - Fetched: 1318
2024-02-19 17:50:00,097 - Fetched: 1530
2024-02-19 17:50:00,123 - Fetched: 1365
2024-02-19 17:50:00,131 - Fetched: 1270
2024-02-19 17:50:00,236 - Fetched: 1503
2024-02-19 17:50:00,627 - Fetched: 1550
2024-02-19 17:50:00,654 - Fetched: 1409
2024-02-19 17:50:00,830 - Fetched: 1282
2024-02-19 17:50:00,997 - Fetched: 1500
2024-02-19 17:50:01,043 - Fetched: 1532
2024-02-19 17:50:01,169 - Fetched: 1420
2024-02-19 17:50:01,298 - Fetched: 1575
2024-02-19 17:50:01,316 - Fetched: 1543
2024-02-19 17:50:01,496 - Fetched: 1472
2024-02-19 17:50:01,532 - Fetched: 1249
2024-02-19 17:50:01,545 - Fetched: 1537
2024-02-19 17:50:01,854 - Fetched: 1523
2024-02-19 17:50:01,944 - Fetched: 1433
2024-02-19 17:50:01,964 - Fetched: 1570
2024-02-19 17:50:01,972 - Fetched: 1552
2024-02-19 17:50:02,342 - Fetched: 1349
2024-02-19 17:50:03,145 - Fetched: 1566
2024-02-19 17:50:03,165 - Fetched: 1625
2024-02-19 17:50:03,240 - Fetched: 1588
2024-02-19 17:50:03,456 - Fetched: 1604
2024-02-19 17:50:03,536 - Fetched: 1639
2024-02-19 17:50:04,009 - Fetched: 1664
2024-02-19 17:50:04,052 - Fetched: 1474
2024-02-19 17:50:04,178 - Fetched: 1616
2024-02-19 17:50:04,319 - Fetched: 1652
2024-02-19 17:50:04,349 - Fetched: 797
2024-02-19 17:50:05,801 - Fetched: 801
2024-02-19 17:50:05,811 - Fetched: 1562
2024-02-19 17:50:06,038 - Fetched: 498
2024-02-19 17:50:06,090 - Fetched: 1678
2024-02-19 17:50:06,268 - Fetched: 1367
2024-02-19 17:50:06,342 - Fetched: 1695
2024-02-19 17:50:06,410 - Fetched: 1590
2024-02-19 17:50:06,554 - Fetched: 1442
2024-02-19 17:50:06,836 - Fetched: 1417
2024-02-19 17:50:06,935 - Fetched: 1538
2024-02-19 17:50:07,123 - Fetched: 1672
2024-02-19 17:50:07,175 - Fetched: 1405
2024-02-19 17:50:07,350 - Fetched: 1373
2024-02-19 17:50:07,776 - Fetched: 1714
2024-02-19 17:50:07,830 - Fetched: 1621
2024-02-19 17:50:07,976 - Fetched: 1464
2024-02-19 17:50:08,118 - Fetched: 800
2024-02-19 17:50:08,118 - Fetched: 1290
2024-02-19 17:50:08,302 - Fetched: 1693
2024-02-19 17:50:08,320 - Fetched: 1703
2024-02-19 17:50:08,376 - Fetched: 1387
2024-02-19 17:50:08,447 - Fetched: 1598
2024-02-19 17:50:08,471 - Fetched: 1457
2024-02-19 17:50:08,586 - Fetched: 1741
2024-02-19 17:50:08,756 - Fetched: 1732
2024-02-19 17:50:08,769 - Fetched: 1699
2024-02-19 17:50:08,797 - Fetched: 1469
2024-02-19 17:50:09,279 - Fetched: 1675
2024-02-19 17:50:09,474 - Fetched: 1617
2024-02-19 17:50:09,839 - Fetched: 1647
2024-02-19 17:50:10,387 - Fetched: 1334
2024-02-19 17:50:10,552 - Fetched: 1788
2024-02-19 17:50:10,758 - Fetched: 1721
2024-02-19 17:50:11,219 - Fetched: 1661
2024-02-19 17:50:12,924 - Fetched: 1352
2024-02-19 17:50:12,930 - Fetched: 1612
2024-02-19 17:50:12,930 - Fetched: 1736
2024-02-19 17:50:12,933 - Fetched: 627
2024-02-19 17:50:12,937 - Fetched: 1711
2024-02-19 17:50:12,939 - Fetched: 1753
2024-02-19 17:50:12,943 - Fetched: 1490
2024-02-19 17:50:12,951 - Fetched: 1751
2024-02-19 17:50:12,959 - Fetched: 1309
2024-02-19 17:50:13,141 - Fetched: 1637
2024-02-19 17:50:13,160 - Fetched: 1683
2024-02-19 17:50:13,290 - Fetched: 1444
2024-02-19 17:50:13,291 - Fetched: 1651
2024-02-19 17:50:13,491 - Fetched: 1608
2024-02-19 17:50:13,492 - Fetched: 1510
2024-02-19 17:50:13,581 - Fetched: 1718
2024-02-19 17:50:13,581 - Fetched: 1277
2024-02-19 17:50:13,744 - Fetched: 1642
2024-02-19 17:50:13,816 - Fetched: 611
2024-02-19 17:50:13,935 - Fetched: 1583
2024-02-19 17:50:14,106 - Fetched: 1687
2024-02-19 17:50:14,759 - Fetched: 1602
2024-02-19 17:50:15,024 - Fetched: 1514
2024-02-19 17:50:15,320 - Fetched: 145
2024-02-19 17:50:15,636 - Fetched: 1539
2024-02-19 17:50:15,784 - Fetched: 2079
2024-02-19 17:50:16,061 - Fetched: 2115
2024-02-19 17:50:16,080 - Fetched: 2085
2024-02-19 17:50:16,109 - Fetched: 1782
2024-02-19 17:50:16,297 - Fetched: 2093
2024-02-19 17:50:16,306 - Fetched: 1580
2024-02-19 17:50:16,315 - Fetched: 2051
2024-02-19 17:50:16,435 - Fetched: 1634
2024-02-19 17:50:16,463 - Fetched: 1456
2024-02-19 17:50:16,601 - Fetched: 1629
2024-02-19 17:50:16,646 - Fetched: 2073
2024-02-19 17:50:16,676 - Fetched: 2064
2024-02-19 17:50:16,841 - Fetched: 2043
2024-02-19 17:50:16,896 - Fetched: 2126
2024-02-19 17:50:16,967 - Fetched: 1319
2024-02-19 17:50:17,142 - Fetched: 2230
2024-02-19 17:50:17,154 - Fetched: 2169
2024-02-19 17:50:17,186 - Fetched: 2212
2024-02-19 17:50:17,193 - Fetched: 2108
2024-02-19 17:50:17,195 - Fetched: 2017
2024-02-19 17:50:17,260 - Fetched: 2147
2024-02-19 17:50:17,265 - Fetched: 1486
2024-02-19 17:50:17,492 - Fetched: 2138
2024-02-19 17:50:17,518 - Fetched: 2157
2024-02-19 17:50:17,558 - Fetched: 2278
2024-02-19 17:50:17,578 - Fetched: 2190
2024-02-19 17:50:17,597 - Fetched: 2035
2024-02-19 17:50:17,825 - Fetched: 2318
2024-02-19 17:50:17,830 - Fetched: 2327
2024-02-19 17:50:17,872 - Fetched: 1383
2024-02-19 17:50:17,890 - Fetched: 2025
2024-02-19 17:50:18,081 - Fetched: 2180
2024-02-19 17:50:18,127 - Fetched: 2344
2024-02-19 17:50:18,185 - Fetched: 2202
2024-02-19 17:50:18,316 - Fetched: 2359
2024-02-19 17:50:18,405 - Fetched: 2305
2024-02-19 17:50:18,580 - Fetched: 2418
2024-02-19 17:50:18,723 - Fetched: 1773
2024-02-19 17:50:18,804 - Fetched: 2372
2024-02-19 17:50:18,812 - Fetched: 2346
2024-02-19 17:50:18,823 - Fetched: 2441
2024-02-19 17:50:18,825 - Fetched: 2294
2024-02-19 17:50:18,825 - Fetched: 2434
2024-02-19 17:50:18,834 - Fetched: 2431
2024-02-19 17:50:18,891 - Fetched: 2268
2024-02-19 17:50:18,947 - Fetched: 2260
2024-02-19 17:50:19,017 - Fetched: 2392
2024-02-19 17:50:19,104 - Fetched: 1763
2024-02-19 17:50:19,254 - Fetched: 2380
2024-02-19 17:50:19,268 - Fetched: 2363
2024-02-19 17:50:19,268 - Fetched: 2381
2024-02-19 17:50:19,346 - Fetched: 2237
2024-02-19 17:50:19,352 - Fetched: 2483
2024-02-19 17:50:19,446 - Fetched: 2504
2024-02-19 17:50:19,471 - Fetched: 2339
2024-02-19 17:50:19,511 - Fetched: 2402
2024-02-19 17:50:19,639 - Fetched: 2457
2024-02-19 17:50:19,804 - Fetched: 2396
2024-02-19 17:50:19,885 - Fetched: 2421
2024-02-19 17:50:19,933 - Fetched: 2484
2024-02-19 17:50:19,962 - Fetched: 2424
2024-02-19 17:50:20,072 - Fetched: 2447
2024-02-19 17:50:20,079 - Fetched: 2368
2024-02-19 17:50:20,228 - Fetched: 2445
2024-02-19 17:50:20,320 - Fetched: 2497
2024-02-19 17:50:20,405 - Fetched: 2493
2024-02-19 17:50:20,501 - Fetched: 2578
2024-02-19 17:50:20,563 - Fetched: 2412
2024-02-19 17:50:20,575 - Fetched: 2523
2024-02-19 17:50:20,593 - Fetched: 2459
2024-02-19 17:50:20,626 - Fetched: 2604
2024-02-19 17:50:20,692 - Fetched: 2471
2024-02-19 17:50:20,919 - Fetched: 2592
2024-02-19 17:50:20,960 - Fetched: 2638
2024-02-19 17:50:20,991 - Fetched: 2548
2024-02-19 17:50:20,999 - Fetched: 2477
2024-02-19 17:50:21,000 - Fetched: 2559
2024-02-19 17:50:21,135 - Fetched: 2530
2024-02-19 17:50:21,231 - Fetched: 2469
2024-02-19 17:50:21,313 - Fetched: 2629
2024-02-19 17:50:21,522 - Fetched: 2685
2024-02-19 17:50:21,605 - Fetched: 2626
2024-02-19 17:50:21,657 - Fetched: 2576
2024-02-19 17:50:21,667 - Fetched: 2410
2024-02-19 17:50:21,799 - Fetched: 2607
2024-02-19 17:50:21,855 - Fetched: 2710
2024-02-19 17:50:22,015 - Fetched: 2677
2024-02-19 17:50:22,168 - Fetched: 2666
2024-02-19 17:50:22,283 - Fetched: 2696
2024-02-19 17:50:22,293 - Fetched: 2655
2024-02-19 17:50:22,297 - Fetched: 2511
2024-02-19 17:50:22,403 - Fetched: 2704
2024-02-19 17:50:22,638 - Fetched: 2755
2024-02-19 17:50:22,643 - Fetched: 2448
2024-02-19 17:50:22,662 - Fetched: 2746
2024-02-19 17:50:22,706 - Fetched: 2726
2024-02-19 17:50:22,748 - Fetched: 2732
2024-02-19 17:50:22,759 - Fetched: 2282
2024-02-19 17:50:22,826 - Fetched: 2800
2024-02-19 17:50:23,238 - Fetched: 2538
2024-02-19 17:50:23,254 - Fetched: 2741
2024-02-19 17:50:23,261 - Fetched: 2788
2024-02-19 17:50:23,278 - Fetched: 2806
2024-02-19 17:50:23,316 - Fetched: 2811
2024-02-19 17:50:23,334 - Fetched: 1565
2024-02-19 17:50:23,399 - Fetched: 2779
2024-02-19 17:50:23,406 - Fetched: 2792
2024-02-19 17:50:23,612 - Fetched: 2718
2024-02-19 17:50:23,659 - Fetched: 2813
2024-02-19 17:50:23,910 - Fetched: 2664
2024-02-19 17:50:23,988 - Fetched: 2801
2024-02-19 17:50:24,009 - Fetched: 2825
2024-02-19 17:50:24,196 - Fetched: 2671
2024-02-19 17:50:24,265 - Fetched: 2793
2024-02-19 17:50:24,341 - Fetched: 706
2024-02-19 17:50:24,549 - Fetched: 2713
2024-02-19 17:50:24,564 - Fetched: 2810
2024-02-19 17:50:24,565 - Fetched: 2245
2024-02-19 17:50:24,576 - Fetched: 2798
2024-02-19 17:50:24,640 - Fetched: 2790
2024-02-19 17:50:24,644 - Fetched: 2854
2024-02-19 17:50:24,674 - Fetched: 2763
2024-02-19 17:50:24,705 - Fetched: 2843
2024-02-19 17:50:24,712 - Fetched: 2856
2024-02-19 17:50:24,855 - Fetched: 2822
2024-02-19 17:50:24,903 - Fetched: 2612
2024-02-19 17:50:25,021 - Fetched: 2802
2024-02-19 17:50:25,058 - Fetched: 2589
2024-02-19 17:50:25,251 - Fetched: 2841
2024-02-19 17:50:25,359 - Fetched: 2849
2024-02-19 17:50:25,421 - Fetched: 2879
2024-02-19 17:50:25,551 - Fetched: 2868
2024-02-19 17:50:25,594 - Fetched: 2836
2024-02-19 17:50:25,661 - Fetched: 2850
2024-02-19 17:50:25,886 - Fetched: 2884
2024-02-19 17:50:25,914 - Fetched: 2819
2024-02-19 17:50:25,970 - Fetched: 2635
2024-02-19 17:50:26,048 - Fetched: 2862
2024-02-19 17:50:26,275 - Fetched: 2913
2024-02-19 17:50:26,299 - Fetched: 2874
2024-02-19 17:50:26,330 - Fetched: 2919
2024-02-19 17:50:26,659 - Fetched: 2890
2024-02-19 17:50:26,741 - Fetched: 2958
2024-02-19 17:50:26,805 - Fetched: 2912
2024-02-19 17:50:27,195 - Fetched: 2903
2024-02-19 17:50:27,271 - Fetched: 2620
2024-02-19 17:50:27,313 - Fetched: 2880
2024-02-19 17:50:27,363 - Fetched: 2921
2024-02-19 17:50:27,395 - Fetched: 2820
2024-02-19 17:50:27,466 - Fetched: 2893
2024-02-19 17:50:27,565 - Fetched: 2930
2024-02-19 17:50:27,745 - Fetched: 2975
2024-02-19 17:50:27,849 - Fetched: 2901
2024-02-19 17:50:27,853 - Fetched: 2980
2024-02-19 17:50:27,914 - Fetched: 2833
2024-02-19 17:50:27,918 - Fetched: 2998
2024-02-19 17:50:27,936 - Fetched: 2978
2024-02-19 17:50:28,005 - Fetched: 2896
2024-02-19 17:50:28,005 - Fetched: 2864
2024-02-19 17:50:28,091 - Fetched: 3017
2024-02-19 17:50:28,237 - Fetched: 2928
2024-02-19 17:50:28,305 - Fetched: 2988
2024-02-19 17:50:28,507 - Fetched: 3006
2024-02-19 17:50:28,529 - Fetched: 3012
2024-02-19 17:50:28,551 - Fetched: 2355
2024-02-19 17:50:28,582 - Fetched: 3024
2024-02-19 17:50:28,902 - Fetched: 2812
2024-02-19 17:50:29,032 - Fetched: 2871
2024-02-19 17:50:29,054 - Fetched: 2950
2024-02-19 17:50:29,139 - Fetched: 2870
2024-02-19 17:50:29,169 - Fetched: 2997
2024-02-19 17:50:29,236 - Fetched: 2857
2024-02-19 17:50:29,320 - Fetched: 3007
2024-02-19 17:50:29,384 - Fetched: 2989
2024-02-19 17:50:29,388 - Fetched: 2816
2024-02-19 17:50:29,397 - Fetched: 2642
2024-02-19 17:50:29,665 - Fetched: 2895
2024-02-19 17:50:29,730 - Fetched: 2905
2024-02-19 17:50:29,846 - Fetched: 3059
2024-02-19 17:50:29,884 - Fetched: 825
2024-02-19 17:50:29,962 - Fetched: 2769
2024-02-19 17:50:30,291 - Fetched: 2881
2024-02-19 17:50:30,300 - Fetched: 2686
2024-02-19 17:50:30,489 - Fetched: 2653
2024-02-19 17:50:30,725 - Fetched: 2830
2024-02-19 17:50:31,016 - Fetched: 3070
2024-02-19 17:50:31,057 - Fetched: 3028
2024-02-19 17:50:31,303 - Fetched: 3037
2024-02-19 17:50:32,101 - Fetched: 2939
2024-02-19 17:50:32,495 - Fetched: 2866
2024-02-19 17:50:32,697 - Fetched: 2904
2024-02-19 17:50:32,731 - Fetched: 3045
2024-02-19 17:50:32,792 - Fetched: 2838
2024-02-19 17:50:33,063 - Fetched: 2936
2024-02-19 17:50:33,080 - Fetched: 2965
2024-02-19 17:50:33,655 - Fetched: 3033
2024-02-19 17:50:33,731 - Fetched: 3458
2024-02-19 17:50:33,972 - Fetched: 2941
2024-02-19 17:50:34,023 - Fetched: 3457
2024-02-19 17:50:34,039 - Fetched: 3473
2024-02-19 17:50:34,083 - Fetched: 2597
2024-02-19 17:50:34,120 - Fetched: 2925
2024-02-19 17:50:34,131 - Fetched: 2694
2024-02-19 17:50:34,152 - Fetched: 2584
2024-02-19 17:50:34,162 - Fetched: 3453
2024-02-19 17:50:34,194 - Fetched: 3038
2024-02-19 17:50:34,201 - Fetched: 2803
2024-02-19 17:50:34,201 - Fetched: 3451
2024-02-19 17:50:34,235 - Fetched: 2815
2024-02-19 17:50:34,251 - Fetched: 2876
2024-02-19 17:50:34,272 - Fetched: 2842
2024-02-19 17:50:34,312 - Fetched: 2702
2024-02-19 17:50:34,352 - Fetched: 3468
